sample_number	sample_name	number_reads_after_clipmerge_prior_mapping	number_reads_mapped_prior_rmdup	number_reads_mapped_prior_rmdup_qf	number_duplicates_removed	number_reads_mapped_after_rmdup	percent_endogenous_dna	percent_endogenous_dna_qf	cluster_factor	mean_fold_coverage	std_dev_coverage	percent_coverage_morethan_1x	percent_coverage_morethan_2x	percent_coverage_morethan_3x	percent_coverage_morethan_4x	percent_coverage_morethan_5x	frequency_damage_1st_base_3prime	frequency_damage_2nd_base_3prime	frequency_damage_1st_base_5prime	frequency_damage_2nd_base_5prime	average_fragment_length	median_fragment_length	percent_gc_content	species	mapping_params
Sample 4/107	BAN001.A0101	10106625	206	74	16	58	0.002	0.001	1.276	0.0016	0.0531	0.11	0.04	0.01	0	0	0	0.0556	0	0	58.86	52	45.11	Streptococcos_gordonii	strict
Sample 5/107	BIT001.A0101	23239961	5357	541	9	532	0.023	0.002	1.017	0.0128	0.1785	0.8	0.24	0.12	0.06	0.03	0.0252	0.0404	0.0256	0.0211	53.05	47	44.88	Streptococcos_gordonii	strict
Sample 6/107	BSQ001.A0101	10866912	8115	3910	97	3813	0.075	0.036	1.025	0.0752	0.3095	6.52	0.78	0.17	0.04	0.01	0.1763	0.0753	0.1881	0.0869	43.34	39	41.32	Streptococcos_gordonii	strict
Sample 7/107	CDC005.A0101	4526782	769	39	3	36	0.017	0.001	1.083	9e-4	0.0296	0.09	0	0	0	0	0	0	0	0.2857	53.47	48.5	41.77	Streptococcos_gordonii	strict
Sample 8/107	CDC006.A0101	15120313	2607	35	1	34	0.017	0	1.029	7e-4	0.0257	0.07	0	0	0	0	0	0.1	0.2	0	42.71	38	41.9	Streptococcos_gordonii	strict
Sample 9/107	CDC007.A0101	15878673	2078	12	0	12	0.013	0	1	2e-4	0.0163	0.02	0	0	0	0	0.2	0	0	0	35.08	34.5	49.17	Streptococcos_gordonii	strict
Sample 10/107	CDC008.A0101	15094966	1996	31	0	31	0.013	0	1	6e-4	0.0239	0.06	0	0	0	0	0	0	0	0	40.65	37	43.25	Streptococcos_gordonii	strict
Sample 11/107	CDC009.A0101	14286106	1853	8	0	8	0.013	0	1	1e-4	0.0167	0.01	0	0	0	0	0	0	0	0.3333	39.38	33.5	45.71	Streptococcos_gordonii	strict
Sample 12/107	CDC010.A0101	15031925	2408	163	4	159	0.016	0.001	1.025	0.0035	0.0617	0.34	0	0	0	0	0	0.0968	0	0	47.95	41	40.25	Streptococcos_gordonii	strict
Sample 13/107	CDC011.A0101	9141614	1232	14	0	14	0.013	0	1	3e-4	0.0176	0.03	0	0	0	0	0	0	0	0	48.36	50	44.02	Streptococcos_gordonii	strict
Sample 14/107	DJA002.A0101	11978137	2192	86	3	83	0.018	0.001	1.036	0.0018	0.063	0.11	0.04	0.02	0.01	0	0	0	0	0	47.51	44	39.99	Streptococcos_gordonii	strict
Sample 15/107	DJA006.A0101	13754707	2384	9	0	9	0.017	0	1	2e-4	0.0135	0.01	0	0	0	0	0	0	0	0	38.22	33	43.6	Streptococcos_gordonii	strict
Sample 16/107	DJA007.A0101	17395667	4753	394	11	383	0.027	0.002	1.029	0.0081	0.1015	0.72	0.07	0.02	0	0	0.0519	0.0323	0.0759	0.023	46.63	41	43.31	Streptococcos_gordonii	strict
Sample 17/107	EBO001.A0101	15767290	12095	2113	101	2012	0.077	0.013	1.05	0.0374	0.3797	1.77	0.73	0.43	0.28	0.19	0.0437	0.0463	0.0395	0.0516	40.78	37	44.27	Streptococcos_gordonii	strict
Sample 18/107	EBO003.A0101	20549945	4163	33	4	29	0.02	0	1.138	7e-4	0.0305	0.06	0.01	0	0	0	0.1111	0	0	0	53.62	50	39.81	Streptococcos_gordonii	strict
Sample 19/107	EBO008.A0101	11592824	2266	56	1	55	0.02	0	1.018	0.0014	0.0384	0.13	0.01	0	0	0	0	0	0	0.1111	54.31	46	44.94	Streptococcos_gordonii	strict
Sample 20/107	EBO009.A0101	3668406	890	33	2	31	0.024	0.001	1.065	6e-4	0.026	0.06	0	0	0	0	0	0	0	0	45.94	42	46.77	Streptococcos_gordonii	strict
Sample 21/107	ECO002.B0101	24662284	105840	44478	1730	42748	0.429	0.18	1.04	0.7872	2.4067	28.44	12.53	7.57	5.42	4.21	0.2563	0.1249	0.2582	0.1241	40.45	37	41.74	Streptococcos_gordonii	strict
Sample 22/107	ECO004.B0101	20400171	198472	111334	7779	103555	0.973	0.546	1.075	1.9048	2.5479	59.43	41.88	28.92	19.65	13.23	0.3218	0.1576	0.3197	0.1678	40.41	37	38.3	Streptococcos_gordonii	strict
Sample 23/107	ECO006.B0101	10488914	584	2	0	2	0.006	0	1	1e-4	0.0083	0.01	0	0	0	0	0	0	0	0	75.5	75.5	35.76	Streptococcos_gordonii	strict
Sample 24/107	ECO010.B0101	12246134	2870	235	4	231	0.023	0.002	1.017	0.0044	0.0782	0.38	0.05	0.01	0.01	0	0.3061	0.0952	0.1915	0.1136	42.13	38	41.57	Streptococcos_gordonii	strict
Sample 25/107	EMN001.A0101	12579489	21255	7918	256	7662	0.169	0.063	1.033	0.1937	0.8476	8.95	4.07	2.31	1.43	0.91	0.1464	0.0641	0.1596	0.0782	55.53	51	44.53	Streptococcos_gordonii	strict
Sample 26/107	ESA003.A0101	10129501	64226	36608	877	35731	0.634	0.361	1.025	0.9625	1.6508	47.4	21.62	10.3	5.53	3.37	0.0397	0.0426	0.0414	0.0418	59.17	56	42.22	Streptococcos_gordonii	strict
Sample 27/107	ESA004.A0101	7824141	7491	3243	71	3172	0.096	0.041	1.022	0.0738	0.292	6.67	0.62	0.08	0.01	0.01	0.0549	0.0492	0.0503	0.0523	51.12	45	41.85	Streptococcos_gordonii	strict
Sample 28/107	ESA006.A0101	11233426	19596	9943	235	9708	0.174	0.089	1.024	0.2511	0.6598	18.25	4.12	1.44	0.65	0.33	0.0664	0.0556	0.0624	0.0594	56.82	52	42.49	Streptococcos_gordonii	strict
Sample 29/107	ESA007.A0101	9903431	7481	2889	56	2833	0.076	0.029	1.02	0.0712	0.3915	5	1.27	0.48	0.18	0.08	0.0154	0.0336	0.0226	0.0309	55.23	51	43.85	Streptococcos_gordonii	strict
Sample 30/107	ESA008.A0101	9119930	17311	6996	163	6833	0.19	0.077	1.024	0.1613	0.866	7.32	3	1.88	1.25	0.86	0.0368	0.037	0.0387	0.0377	51.86	47	44.46	Streptococcos_gordonii	strict
Sample 31/107	FDM001.A0101	4889751	7236	1438	47	1391	0.148	0.029	1.034	0.0278	0.3444	1.22	0.55	0.33	0.21	0.15	0.0308	0.0305	0.0525	0.026	43.86	39	43.89	Streptococcos_gordonii	strict
Sample 32/107	FUM001.A0101	10808498	30061	11410	8963	2447	0.278	0.106	4.663	0.0561	0.3347	3.81	1.14	0.38	0.16	0.06	0.1454	0.0835	0.144	0.0619	50.39	45	44.89	Streptococcos_gordonii	strict
Sample 33/107	FUM002.A0101	17157534	14887	4491	301	4190	0.087	0.026	1.072	0.0827	0.4324	5.22	1.7	0.72	0.33	0.16	0.1822	0.103	0.1857	0.0895	43.36	38	43.55	Streptococcos_gordonii	strict
Sample 34/107	FUM003.A0101	15708618	18725	6795	1636	5159	0.119	0.043	1.317	0.105	0.5105	6.21	2.29	1.01	0.49	0.24	0.16	0.0812	0.1688	0.0883	44.71	39	44	Streptococcos_gordonii	strict
Sample 35/107	GDC002.A0101	11300654	3286	45	2	43	0.029	0	1.047	9e-4	0.0334	0.08	0.01	0	0	0	0	0	0.1111	0	45.49	36	43.16	Streptococcos_gordonii	strict
Sample 36/107	GDC004.A0101	12302652	6876	58	2	56	0.056	0	1.036	9e-4	0.0384	0.07	0.02	0	0	0	0	0	0.0455	0.0667	36.98	35	47.85	Streptococcos_gordonii	strict
Sample 37/107	GDC005.A0101	9931068	4696	170	9	161	0.047	0.002	1.056	0.0031	0.0809	0.23	0.04	0.02	0.01	0.01	0.0294	0.1081	0.0263	0.0278	42.37	36	44.83	Streptococcos_gordonii	strict
Sample 38/107	GDN001.A0101	30835470	21828	7801	1690	6111	0.071	0.025	1.277	0.1163	0.5618	6.47	2.6	1.22	0.62	0.32	0.2167	0.1077	0.2265	0.0985	41.8	37	44.11	Streptococcos_gordonii	strict
Sample 39/107	GDN001.C0101	20505644	1151	57	39	18	0.006	0	3.167	6e-4	0.0262	0.06	0	0	0	0	0	0	0	0	73.44	75	43.3	Streptococcos_gordonii	strict
Sample 40/107	GOY005.A0101	9163118	26144	9491	260	9231	0.285	0.104	1.028	0.1782	0.7421	9.01	3.92	2.08	1.19	0.69	0.0969	0.059	0.1203	0.0716	42.4	38	44.48	Streptococcos_gordonii	strict
Sample 41/107	GOY006.A0101	3799236	7108	2664	55	2609	0.187	0.07	1.021	0.0543	0.2786	4.45	0.74	0.16	0.05	0.01	0.0939	0.0604	0.1066	0.0739	45.73	41	43.13	Streptococcos_gordonii	strict
Sample 42/107	GUE001.A0101	11156331	265	24	8	16	0.002	0	1.5	5e-4	0.0226	0.05	0	0	0	0	0	0	0	0	70.38	75.5	44.05	Streptococcos_gordonii	strict
Sample 43/107	IBA001.A0101	12987664	14536	165	7	158	0.112	0.001	1.044	0.003	0.0962	0.23	0.03	0.01	0.01	0	0	0.0968	0.0263	0.0323	41.65	36	47.79	Streptococcos_gordonii	strict
Sample 44/107	IBA002.A0101	19022015	6935	371	8	363	0.036	0.002	1.022	0.0078	0.1231	0.52	0.16	0.07	0.02	0	0.0137	0.0341	0.037	0.0128	46.97	43	46.38	Streptococcos_gordonii	strict
Sample 45/107	JAE006.A0101	87883942	800188	408931	65337	343594	0.911	0.465	1.19	11.9105	41.8015	24.71	20.87	19.18	18.02	17.08	0.0171	0.0181	0.0162	0.0177	76.14	76	44.97	Streptococcos_gordonii	strict
Sample 46/107	JAE007.A0101	66419551	412534	203291	18369	184922	0.621	0.306	1.099	6.4773	21.727	22.34	19.08	17.45	16.35	15.47	0.0153	0.0159	0.0152	0.0154	76.94	76	44.58	Streptococcos_gordonii	strict
Sample 47/107	JAE008.A0101	65296039	417995	286200	10806	275394	0.64	0.438	1.039	10.2426	11.4243	76.47	70.05	65.62	61.85	58.42	0.0189	0.0186	0.0211	0.0206	81.7	76	41.54	Streptococcos_gordonii	strict
Sample 48/107	JAE009.A0101	66062410	320319	185359	8548	176811	0.485	0.281	1.048	6.2648	12.4197	74.97	62.66	52.03	42.81	35.03	0.0185	0.0185	0.0195	0.0205	77.83	76	43.53	Streptococcos_gordonii	strict
Sample 49/107	JAE010.A0101	60027336	1355703	955575	52224	903351	2.258	1.592	1.058	32.5865	35.0352	85.81	81.19	77.65	74.68	72.02	0.0345	0.0305	0.0385	0.0346	79.24	76	41.75	Streptococcos_gordonii	strict
Sample 50/107	JAE012.A0101	62752277	843758	537216	49361	487855	1.345	0.856	1.101	17.8169	27.5137	81.03	75.63	71.63	68.01	64.53	0.0139	0.0139	0.014	0.0147	80.22	76	42.6	Streptococcos_gordonii	strict
Sample 51/107	JAE013.A0101	38954329	463399	278253	13056	265197	1.19	0.714	1.049	9.5359	16.0561	79.17	70.28	63.43	57.5	52.36	0.0187	0.0179	0.0201	0.0206	78.99	76	43.22	Streptococcos_gordonii	strict
Sample 52/107	JAE014.A0101	68620482	160015	93005	2859	90146	0.233	0.136	1.032	3.2865	5.8263	68.64	51.69	38.7	28.33	20.77	0.0203	0.0199	0.0248	0.0223	80.08	76	42.79	Streptococcos_gordonii	strict
Sample 53/107	JAE015.A0101	57512281	90294	57483	1454	56029	0.157	0.1	1.026	2.0505	2.8562	62.49	43.84	30.73	21.11	14.09	0.0369	0.0304	0.0422	0.0392	80.39	76	42.04	Streptococcos_gordonii	strict
Sample 54/107	JAE016.A0101	94564553	33101	17268	347	16921	0.035	0.018	1.021	0.6102	1.205	33.51	13.97	6.08	3.02	1.65	0.025	0.0228	0.031	0.0279	79.21	76	42.44	Streptococcos_gordonii	strict
Sample 55/107	KNP001.A0102	16260023	1526	45	4	41	0.009	0	1.098	0.001	0.0336	0.1	0	0	0	0	0	0	0	0	55.98	54	41.41	Streptococcos_gordonii	strict
Sample 56/107	KNP003.A0102	10394445	1313	44	1	43	0.013	0	1.023	0.0011	0.0344	0.11	0	0	0	0	0	0	0	0.1	56.67	56	42.85	Streptococcos_gordonii	strict
Sample 57/107	KNP004.A0102	184494	18	1	0	1	0.01	0.001	1	0	0.0056	0	0	0	0	0	0	0	0	0	70	70	40	Streptococcos_gordonii	strict
Sample 58/107	KNP005.A0102	11095033	856	30	1	29	0.008	0	1.034	8e-4	0.0337	0.07	0.01	0	0	0	0	0	0	0	61.31	67	41.5	Streptococcos_gordonii	strict
Sample 59/107	KNP006.A0102	11159677	1191	32	2	30	0.011	0	1.067	8e-4	0.0317	0.08	0.01	0	0	0	0	0	0	0	61.03	56	42.26	Streptococcos_gordonii	strict
Sample 60/107	KNP007.A0102	9160659	931	7	0	7	0.01	0	1	2e-4	0.0173	0.01	0	0	0	0	0	0	0	0	58.43	63	36.67	Streptococcos_gordonii	strict
Sample 61/107	KNP009.A0102	11345038	1118	61	0	61	0.01	0.001	1	0.0017	0.0473	0.15	0.02	0	0	0	0	0.125	0	0.2222	62.82	57	39.93	Streptococcos_gordonii	strict
Sample 62/107	LIS001.A0101	10615930	11633	5625	110	5515	0.11	0.053	1.02	0.1678	0.4629	14.02	2.15	0.43	0.12	0.03	0.0692	0.0483	0.0604	0.0583	66.83	64	40.97	Streptococcos_gordonii	strict
Sample 63/107	LIS002.A0101	11561710	5206	1807	44	1763	0.045	0.016	1.025	0.0387	0.2003	3.73	0.14	0	0	0	0.0827	0.0746	0.0805	0.0714	48.24	43	40.21	Streptococcos_gordonii	strict
Sample 64/107	LIS003.A0101	10417160	19723	8790	161	8629	0.189	0.084	1.019	0.199	0.6021	13.79	3.74	1.39	0.57	0.24	0.0571	0.0759	0.0615	0.0591	50.66	45	42.61	Streptococcos_gordonii	strict
Sample 65/107	LOB001.A0101	8770905	2784	304	16	288	0.032	0.003	1.056	0.006	0.1023	0.44	0.11	0.04	0.01	0	0	0.0357	0.0256	0	45.84	41	46.41	Streptococcos_gordonii	strict
Sample 66/107	MOA001.A0101	15176910	1783	170	4	166	0.012	0.001	1.024	0.0042	0.0732	0.38	0.03	0.01	0.01	0	0.1471	0.0882	0.1579	0	55.77	52.5	41.68	Streptococcos_gordonii	strict
Sample 67/107	MTK001.A0101	8268804	7829	1219	61	1158	0.095	0.015	1.053	0.0287	0.3925	1.06	0.53	0.34	0.25	0.19	0.019	0.0342	0.032	0.0212	54.49	52	45.77	Streptococcos_gordonii	strict
Sample 68/107	MTM001.A0101	3486856	5672	656	47	609	0.163	0.019	1.077	0.0133	0.249	0.64	0.25	0.13	0.08	0.05	0	0.0217	0.0325	0.026	48	43	46.41	Streptococcos_gordonii	strict
Sample 69/107	MTM002.A0101	3065269	1678	108	8	100	0.055	0.004	1.08	0.0023	0.0546	0.2	0.03	0	0	0	0	0.0357	0	0.0588	51.08	41.5	44.27	Streptococcos_gordonii	strict
Sample 70/107	MTM003.A0101	34546048	23457	1436	80	1356	0.068	0.004	1.059	0.0335	0.4795	1.15	0.59	0.4	0.29	0.2	0.0309	0.0075	0.017	0.0152	54.3	49	45.99	Streptococcos_gordonii	strict
Sample 71/107	MTM004.A0101	4106490	3126	364	30	334	0.076	0.009	1.09	0.0073	0.1222	0.48	0.15	0.06	0.03	0.01	0.0405	0.0267	0	0	47.78	42	44.7	Streptococcos_gordonii	strict
Sample 72/107	MTM005.A0101	3434086	3265	241	25	216	0.095	0.007	1.116	0.0049	0.1132	0.3	0.1	0.04	0.02	0.01	0.0638	0	0.0435	0	49.83	44	48.23	Streptococcos_gordonii	strict
Sample 73/107	MTM006.A0101	7069851	2802	226	24	202	0.04	0.003	1.119	0.0043	0.0891	0.31	0.08	0.03	0.01	0	0.0208	0.0208	0.1111	0.0192	46.77	41	47.76	Streptococcos_gordonii	strict
Sample 74/107	MTM008.A0101	5164298	6853	690	59	631	0.133	0.013	1.094	0.0163	0.2872	0.68	0.32	0.19	0.13	0.09	0.015	0.0197	0.029	0.0426	56.63	54	47.18	Streptococcos_gordonii	strict
Sample 75/107	MTM009.A0101	2385491	1621	118	15	103	0.068	0.005	1.146	0.002	0.0533	0.17	0.02	0.01	0	0	0.0417	0.0345	0	0	43.31	39	49.79	Streptococcos_gordonii	strict
Sample 76/107	MTM010.A0101	9123626	31329	2849	168	2681	0.343	0.031	1.063	0.0574	0.9806	1.55	0.72	0.47	0.34	0.27	0.0289	0.0235	0.0135	0.0261	46.99	42	46.94	Streptococcos_gordonii	strict
Sample 77/107	MTM011.A0101	4775010	3700	367	20	347	0.077	0.008	1.058	0.0088	0.1466	0.53	0.19	0.09	0.04	0.02	0.0119	0.0128	0	0.038	55.46	52	46.39	Streptococcos_gordonii	strict
Sample 78/107	MTM012.A0101	10623025	24877	1412	92	1320	0.234	0.013	1.07	0.0371	0.8165	0.82	0.42	0.29	0.22	0.18	0.0238	0.0169	0.0139	0	61.69	61	45.84	Streptococcos_gordonii	strict
Sample 79/107	MTM013.A0101	7105486	12968	1190	82	1108	0.183	0.017	1.074	0.0241	0.4809	0.81	0.34	0.22	0.16	0.12	0.0149	0.0321	0.0177	0.0211	47.68	43	48.19	Streptococcos_gordonii	strict
Sample 80/107	MTS001.A0101	6540914	6447	642	34	608	0.099	0.01	1.056	0.0139	0.2378	0.7	0.28	0.14	0.09	0.05	0	0.007	0.0233	0.0182	50.35	45	47.01	Streptococcos_gordonii	strict
Sample 81/107	MTS002.A0101	6562562	8858	1012	44	968	0.135	0.015	1.045	0.0263	0.3893	0.98	0.47	0.29	0.22	0.17	0.019	0.0169	0.0136	0.0235	59.73	58	46.17	Streptococcos_gordonii	strict
Sample 82/107	MTS003.A0101	7532301	3534	362	12	350	0.047	0.005	1.034	0.0074	0.1244	0.5	0.14	0.06	0.02	0.01	0.0288	0.0244	0.0233	0.0139	46.31	41	46.42	Streptococcos_gordonii	strict
Sample 83/107	OAK001.A0101	11211671	1067	49	12	37	0.01	0	1.324	8e-4	0.0281	0.08	0	0	0	0	0.2857	0	0.1	0	45.59	37	37.9	Streptococcos_gordonii	strict
Sample 84/107	OAK002.A0101	14005970	174108	79483	2776	76707	1.243	0.567	1.036	1.5431	2.9024	49.35	30.2	19.2	12.74	8.94	0.1559	0.1	0.1502	0.0953	44.19	38	41.59	Streptococcos_gordonii	strict
Sample 85/107	OAK003.A0101	17189509	8992	2506	36	2470	0.052	0.015	1.015	0.0642	0.3097	5.04	1.06	0.24	0.06	0.01	0.1012	0.0573	0.0863	0.06	57.06	52	43.62	Streptococcos_gordonii	strict
Sample 86/107	OAK004.A0101	13488774	152142	77819	3846	73973	1.128	0.577	1.052	1.48	2.4	50.57	32.42	20.88	13.49	8.82	0.1316	0.0887	0.1281	0.0845	43.95	39	40.68	Streptococcos_gordonii	strict
Sample 87/107	OAK005.A0101	16940328	9534	3378	69	3309	0.056	0.02	1.021	0.0775	0.3373	6.18	1.17	0.29	0.08	0.02	0.1135	0.0647	0.1189	0.0704	51.48	44	43.62	Streptococcos_gordonii	strict
Sample 88/107	OME002.A0101	13994463	23159	4849	188	4661	0.165	0.035	1.04	0.1167	1.6738	1.45	0.96	0.76	0.66	0.57	0.0421	0.0246	0.0497	0.0479	55	50	41.87	Streptococcos_gordonii	strict
Sample 89/107	OME003.A0101	13956736	30261	6793	312	6481	0.217	0.049	1.048	0.16	2.2997	1.56	1.08	0.88	0.75	0.67	0.0418	0.0396	0.0296	0.037	54.22	48	41.3	Streptococcos_gordonii	strict
Sample 90/107	OME005.A0101	9470819	29046	6277	300	5977	0.307	0.066	1.05	0.1658	2.531	1.32	0.93	0.78	0.69	0.63	0.0321	0.0281	0.0316	0.0218	60.93	59	42.17	Streptococcos_gordonii	strict
Sample 91/107	OME007.A0101	11490181	48459	11067	798	10269	0.422	0.096	1.078	0.2822	4.1851	1.67	1.17	0.99	0.87	0.8	0.0205	0.0273	0.0279	0.0284	60.35	58	41.7	Streptococcos_gordonii	strict
Sample 92/107	OME009.A0101	7422246	12472	2635	105	2530	0.168	0.036	1.042	0.0718	1.1294	1	0.69	0.56	0.48	0.42	0.0363	0.0436	0.0397	0.0459	62.3	61	42.57	Streptococcos_gordonii	strict
Sample 93/107	PES001.B0101	11872279	62562	22533	2849	19684	0.527	0.19	1.145	0.5302	2.4431	11.61	7.46	5.49	4.3	3.47	0.1046	0.0491	0.1069	0.0643	59.17	62	45.63	Streptococcos_gordonii	strict
Sample 94/107	PYK001.A0101	15248245	1803	215	4	211	0.012	0.001	1.019	0.0042	0.0654	0.41	0.01	0	0	0	0.0465	0.06	0.1224	0.0702	43.39	40	43.83	Streptococcos_gordonii	strict
Sample 95/107	PYK002.A0101	17218978	9478	3075	63	3012	0.055	0.018	1.021	0.0664	0.3074	5.36	1	0.21	0.04	0.01	0.0458	0.0283	0.0681	0.0371	48.39	43	44.01	Streptococcos_gordonii	strict
Sample 96/107	PYK003.A0101	14732223	2337	87	8	79	0.016	0.001	1.101	0.0018	0.048	0.16	0.01	0	0	0	0.1333	0	0	0	49.77	43	42.66	Streptococcos_gordonii	strict
Sample 97/107	PYK004.A0101	16708305	62170	31013	657	30356	0.372	0.186	1.022	0.7421	1.6803	31.63	15.08	8.99	5.77	3.86	0.071	0.0564	0.0644	0.0578	53.7	49	44.46	Streptococcos_gordonii	strict
Sample 98/107	PYK005.A0101	21468513	4156	14	2	12	0.019	0	1.167	2e-4	0.0197	0.01	0	0	0	0	0	0	0	0	34.92	31.5	44.36	Streptococcos_gordonii	strict
Sample 99/107	SPM001.A0101	4576676	263	95	86	9	0.006	0.002	10.556	2e-4	0.0163	0.02	0	0	0	0	0	0	0	0	49.11	49	46.61	Streptococcos_gordonii	strict
Sample 100/107	SPM002.A0101	2095474	808	274	120	154	0.039	0.013	1.779	0.0056	0.0947	0.43	0.09	0.03	0	0	0	0	0	0.0385	79.51	76	41.24	Streptococcos_gordonii	strict
Sample 101/107	TAF008.B0101	11524885	7068	2176	321	1855	0.061	0.019	1.173	0.036	0.2518	2.6	0.7	0.21	0.07	0.02	0.1863	0.0803	0.1979	0.0703	42.67	38	43.88	Streptococcos_gordonii	strict
Sample 102/107	TAF016.B0101	4769590	67	23	16	7	0.001	0	3.286	2e-4	0.0225	0.01	0.01	0	0	0	0	0	0	0	73.43	75	40.47	Streptococcos_gordonii	strict
Sample 103/107	TAF017.A0101	19456044	42376	20075	510	19565	0.218	0.103	1.026	0.3484	1.0015	16.12	10.2	3.69	2.13	1.1	0.2434	0.1071	0.2578	0.1102	39.11	36	40.33	Streptococcos_gordonii	strict
Sample 104/107	TAF018.A0101	14681780	222780	127860	36807	91053	1.517	0.871	1.404	2.2295	3.2714	53.75	40.5	31.46	24.42	18.74	0.2484	0.1239	0.2513	0.1216	53.79	49	40.22	Streptococcos_gordonii	strict
Sample 105/107	VLD001.A0101	9040714	4389	1280	261	1019	0.049	0.014	1.256	0.0232	0.1777	1.97	0.27	0.06	0.01	0	0.1004	0.0448	0.0961	0.0574	49.97	43	43.41	Streptococcos_gordonii	strict
Sample 106/107	WAL001.A0101	14881423	6955	387	7	380	0.047	0.003	1.018	0.0072	0.1151	0.53	0.11	0.05	0.02	0.01	0.0206	0.011	0.0532	0.0412	41.75	37	45.45	Streptococcos_gordonii	strict
Sample 107/107	ZAF001.A0101	8749845	4944	2372	981	1391	0.057	0.027	1.705	0.0384	0.2104	3.5	0.31	0.03	0	0	0.0458	0.0344	0.0389	0.0305	60.64	56	41.83	Streptococcos_gordonii	strict
Sample 1/115	ABM006.A0101	8057367	12526	7593	233	7360	0.155	0.094	1.032	0.1021	0.3619	8.66	1.26	0.22	0.05	0.01	0.0544	0.0506	0.0653	0.0544	47.24	42	48.62	Tannerella_forsythia	strict
Sample 2/115	ABM007.A0101	12981357	36384	20545	519	20026	0.28	0.158	1.026	0.2889	0.7462	19.04	6.2	2.02	0.73	0.34	0.065	0.052	0.0665	0.051	49.13	44	48.09	Tannerella_forsythia	strict
Sample 3/115	ABM008.A0101	5032357	21353	12292	336	11956	0.424	0.244	1.028	0.1566	0.4288	13.58	1.74	0.25	0.06	0.02	0.0827	0.0797	0.084	0.0627	44.61	40	47.37	Tannerella_forsythia	strict
Sample 4/115	BAN001.A0101	10106625	46	5	1	4	0	0	1.25	1e-4	0.0093	0.01	0	0	0	0	0	0	0	0	73	67	46.92	Tannerella_forsythia	strict
Sample 5/115	BIT001.A0101	23239961	1182	86	1	85	0.005	0	1.012	0.0012	0.0395	0.11	0.01	0	0	0	0.0455	0	0.08	0.0714	49.96	42	50.87	Tannerella_forsythia	strict
Sample 6/115	BSQ001.A0101	10866912	3607	2034	44	1990	0.033	0.019	1.022	0.0242	0.1606	2.32	0.09	0.01	0	0	0.1742	0.0833	0.2075	0.0803	41.42	38	48.44	Tannerella_forsythia	strict
Sample 7/115	CDC005.A0101	4526782	6115	3368	166	3202	0.135	0.074	1.052	0.0476	0.2394	4.35	0.32	0.05	0.02	0.01	0.0682	0.0643	0.0744	0.0759	50.66	47	46.34	Tannerella_forsythia	strict
Sample 8/115	CDC006.A0101	15120313	59269	35427	718	34709	0.392	0.234	1.021	0.4894	0.9894	28.61	12.16	4.87	1.81	0.67	0.0746	0.0574	0.0712	0.0585	48.02	44	47.08	Tannerella_forsythia	strict
Sample 9/115	CDC007.A0101	15878673	7639	3476	104	3372	0.048	0.022	1.031	0.0406	0.218	3.71	0.29	0.04	0.01	0	0.0896	0.0864	0.1067	0.0672	40.96	38	46.18	Tannerella_forsythia	strict
Sample 10/115	CDC008.A0101	15094966	78693	44834	1398	43436	0.521	0.297	1.032	0.551	1.2563	30.3	13.74	5.68	2.29	0.97	0.0767	0.0673	0.0819	0.0658	43.2	39	45.65	Tannerella_forsythia	strict
Sample 11/115	CDC009.A0101	14286106	13441	7473	154	7319	0.094	0.052	1.021	0.1044	0.4508	7.64	1.54	0.59	0.3	0.16	0.0566	0.053	0.0578	0.0555	48.55	44	44.96	Tannerella_forsythia	strict
Sample 12/115	CDC010.A0101	15031925	45949	25961	842	25119	0.306	0.173	1.034	0.3345	0.8919	21.64	7.13	2.24	0.81	0.38	0.078	0.0575	0.0832	0.0625	45.35	41	46.18	Tannerella_forsythia	strict
Sample 13/115	CDC011.A0101	9141614	15847	9440	424	9016	0.173	0.103	1.047	0.1366	0.4169	11.37	1.89	0.31	0.06	0.01	0.0538	0.0504	0.0655	0.0478	51.59	48	47.58	Tannerella_forsythia	strict
Sample 14/115	DJA002.A0101	11978137	249388	147963	5718	142245	2.082	1.235	1.04	1.9393	3.0945	45.12	35.63	28.66	22.84	17.65	0.0708	0.0597	0.0727	0.062	46.43	42	47.38	Tannerella_forsythia	strict
Sample 15/115	DJA006.A0101	13754707	25827	14610	337	14273	0.188	0.106	1.024	0.1789	0.5208	13.74	3.01	0.7	0.22	0.09	0.0654	0.0543	0.0623	0.0537	42.7	39	48.79	Tannerella_forsythia	strict
Sample 16/115	DJA007.A0101	17395667	93249	60029	1357	58672	0.536	0.345	1.023	0.84	1.3109	45.61	20.88	9.11	3.93	1.71	0.0702	0.0523	0.07	0.0511	48.76	44	48.53	Tannerella_forsythia	strict
Sample 17/115	EBO001.A0101	15767290	5361	1631	95	1536	0.034	0.01	1.062	0.0206	0.2944	0.99	0.37	0.24	0.16	0.1	0.0547	0.0317	0.0331	0.0518	45.77	40	49.95	Tannerella_forsythia	strict
Sample 18/115	EBO003.A0101	20549945	52054	29153	2138	27015	0.253	0.142	1.079	0.3478	0.7824	22.65	8.06	2.62	0.84	0.29	0.0639	0.0547	0.0666	0.0567	43.84	39	47.87	Tannerella_forsythia	strict
