Genus	Phylum	Gram_Stain	Oxygen_Tolerance	Motility	Metabolism
Oleibacter	Proteobacteria	Gram_Negative	NA	NA	NA
Wolinella	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Luminiphilus	Proteobacteria	Gram_Negative	NA	NA	NA
Calditerrivibrio	Deferribacteres	Gram_Negative	Anaerobe	Motile	Nitrate reducer
Tepidibacillus	Firmicutes	NA	NA	NA	NA
Aliicoccus	Firmicutes	NA	NA	NA	NA
Zeaxanthinibacter	Bacteroidetes	NA	NA	NA	NA
Pseudosporangium	Actinobacteria	NA	NA	NA	NA
Aquincola	Proteobacteria	NA	NA	NA	NA
Perlucidibaca	Proteobacteria	Gram_Negative	Anaerobe	Motile	Nitrate reducer
Aquitalea	Proteobacteria	NA	NA	NA	NA
Tropicimonas	Proteobacteria	Gram_Negative	NA	NA	NA
Friedmanniella	Actinobacteria	Gram_Positive	NA	NA	NA
Pseudanabaena	Cyanobacteria	Gram_Negative	Anaerobe	Motile	NA
Acidithrix	Actinobacteria	NA	NA	NA	NA
Chroococcidiopsis	Cyanobacteria	Gram_Negative	Anaerobe	Nonmotile	Nitrogen fixation, Nitrogen fixer- anaerobic
Shuttleworthia	Firmicutes	Gram_Positive	Anaerobe	Nonmotile	NA
Marinicaulis	Proteobacteria	NA	NA	NA	NA
Phoenicibacter	Actinobacteria	NA	NA	NA	NA
Pseudolabrys	Proteobacteria	NA	NA	NA	NA
Pseudozobellia	Bacteroidetes	Gram_Negative	NA	NA	NA
Rhodonellum	Bacteroidetes	Gram_Negative	Anaerobe	Nonmotile	NA
Thalassobaculum	Proteobacteria	Gram_Negative	NA	NA	NA
Candidatus Walczuchella	Bacteroidetes	Gram_Negative	NA	NA	NA
Candidatus Endobugula	Proteobacteria	NA	NA	NA	NA
Seinonella	Firmicutes	Gram_Positive	NA	NA	NA
Methylomicrobium	Proteobacteria	Gram_Negative	Unsure	Motile	Hydrocarbon degrading, Methane oxidation
Methylomicrobium	Proteobacteria	Gram_Negative	Unsure	Motile	Methane oxidation
Gabonia	Bacteroidetes	NA	NA	NA	NA
Nosocomiicoccus	Firmicutes	Gram_Positive	NA	NA	NA
Caldilinea	Chloroflexi	Gram_Negative	Anaerobe	NA	NA
Marivirga	Bacteroidetes	Gram_Negative	Aerobe	Motile	NA
Pelagirhabdus	Firmicutes	NA	NA	NA	NA
Candidatus Jettenia	Planctomycetes	Gram_Negative	NA	NA	Ammonia-oxidizer
Acetivibrio	Firmicutes	NA	NA	NA	NA
Stakelama	Proteobacteria	NA	NA	NA	NA
Flexistipes	Deferribacteres	Gram_Negative	Anaerobe	Nonmotile	NA
Zhouia	Bacteroidetes	NA	NA	NA	NA
Alkalimonas	Proteobacteria	NA	NA	NA	NA
Methylovulum	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Ignatzschineria	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	NA
Dethiosulfatibacter	Firmicutes	Gram_Negative	Anaerobe	Nonmotile	Sulfur reducer, Thiosulfate reducer
Phocaeicola	Bacteroidetes	Gram_Negative	Anaerobe	Motile	NA
Pseudothermotoga	Thermotogae	Gram_Negative	Anaerobe	Motile	Methanol degrading
Tibeticola	Proteobacteria	NA	NA	NA	NA
Emcibacter	Proteobacteria	NA	NA	NA	NA
Enteractinococcus	Actinobacteria	Gram_Positive	Anaerobe	NA	NA
Paludibacterium	Proteobacteria	Gram_Negative	Anaerobe	Motile	Nitrate reducer
Calditerricola	Firmicutes	NA	NA	NA	NA
Wenyingzhuangia	Bacteroidetes	NA	NA	NA	NA
Halothiobacillus	Proteobacteria	Gram_Negative	Anaerobe	Motile	Carbon fixation, Sulfur oxidizer
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	candidate division SR1	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Sedimentisphaera	Planctomycetes	NA	NA	NA	NA
Desulfocucumis	Firmicutes	NA	NA	NA	NA
Succiniclasticum	Firmicutes	Gram_Negative	Anaerobe	Nonmotile	NA
Hydrogenimonas	Proteobacteria	Gram_Negative	NA	NA	NA
Georgenia	Actinobacteria	Gram_Positive	NA	NA	NA
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Margulisbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Lacunisphaera	Verrucomicrobia	NA	NA	NA	NA
Dictyoglomus	Dictyoglomi	Unsure	Anaerobe	Nonmotile	Cellulose degrader
Tardiphaga	Proteobacteria	NA	NA	NA	NA
Sphaerospermopsis	Cyanobacteria	NA	NA	NA	NA
Verrucomicrobium	Verrucomicrobia	Gram_Negative	Anaerobe	Nonmotile	NA
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	EM3	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Natribacillus	Firmicutes	Gram_Positive	NA	NA	NA
Marinifilum	Bacteroidetes	NA	NA	NA	NA
Thiohalomonas	Proteobacteria	NA	NA	NA	NA
Chromatocurvus	Proteobacteria	NA	NA	NA	NA
Commensalibacter	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	Nitrate reducer
Anaerobiospirillum	Proteobacteria	Gram_Negative	Anaerobe	Motile	Saccharolytic
Citreimonas	Proteobacteria	Gram_Negative	NA	NA	NA
Effusibacillus	Firmicutes	Gram_Positive	Anaerobe	NA	NA
Cuspidothrix	Cyanobacteria	NA	NA	NA	NA
Ureibacillus	Firmicutes	Gram_Positive	NA	NA	NA
Desulfopila	Proteobacteria	Gram_Negative	Anaerobe	Motile	Sulfate reducer
Halofilum	Proteobacteria	NA	NA	NA	NA
Chamaesiphon	Cyanobacteria	Gram_Negative	NA	NA	NA
Primorskyibacter	Proteobacteria	NA	NA	NA	NA
Aulosira	Cyanobacteria	NA	NA	NA	NA
Pirellula	Planctomycetes	Gram_Negative	Anaerobe	Motile	NA
Rubeoparvulum	Firmicutes	NA	NA	NA	NA
Flammeovirga	Bacteroidetes	Gram_Negative	NA	NA	NA
Polycyclovorans	Proteobacteria	NA	NA	NA	NA
Ignavigranum	Firmicutes	NA	NA	NA	NA
Lactonifactor	Firmicutes	Gram_Positive	Anaerobe	Nonmotile	NA
Actinocrispum	Actinobacteria	NA	NA	NA	NA
Acetitomaculum	Firmicutes	Gram_Positive	NA	NA	NA
Anseongella	Bacteroidetes	NA	NA	NA	NA
Tamilnaduibacter	Proteobacteria	NA	NA	NA	NA
Pelistega	Proteobacteria	NA	NA	NA	NA
Granulicoccus	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	NA
Yonghaparkia	Actinobacteria	NA	NA	NA	NA
Empedobacter	Bacteroidetes	Gram_Negative	NA	NA	NA
Candidatus Frackibacter	Firmicutes	NA	NA	NA	NA
Arenicella	Proteobacteria	NA	NA	NA	NA
Limimonas	Proteobacteria	NA	NA	NA	NA
Sinosporangium	Actinobacteria	NA	NA	NA	NA
Pelomonas	Proteobacteria	Gram_Negative	NA	NA	NA
Salinivirga	Bacteroidetes	NA	NA	NA	NA
Albimonas	Proteobacteria	Gram_Negative	NA	NA	NA
Marinobacterium	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Branchiibius	Actinobacteria	Gram_Positive	NA	NA	NA
Segniliparus	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	NA
Alkalitalea	Bacteroidetes	Gram_Positive	Anaerobe	NA	NA
Halotalea	Proteobacteria	Gram_Negative	Facultative_Anaerobe	Motile	NA
Allochromatium	Proteobacteria	Gram_Negative	Anaerobe	Motile	Sulfur oxidizer
Parascardovia	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	NA
Hassallia	Cyanobacteria	NA	NA	NA	NA
Kozakia	Proteobacteria	Gram_Negative	NA	NA	NA
Marinilactibacillus	Firmicutes	Gram_Positive	NA	NA	NA
Gemmobacter	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	NA
Tepidiphilus	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Mogibacterium	Firmicutes	Gram_Positive	Anaerobe	NA	NA
Cyanosarcina	Cyanobacteria	NA	NA	NA	NA
Aphanothece	Cyanobacteria	NA	NA	NA	NA
Cetobacterium	Fusobacteria	Gram_Negative	Anaerobe	NA	NA
Candidatus Evansia	Proteobacteria	NA	NA	NA	NA
Pseudocitrobacter	Proteobacteria	NA	NA	NA	NA
Ancylomarina	Bacteroidetes	NA	NA	NA	NA
Alysiella	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Conchiformibius	Proteobacteria	Gram_Negative	NA	Motile	NA
Nannocystis	Proteobacteria	Gram_Negative	NA	NA	NA
Aminicella	Firmicutes	NA	NA	NA	NA
Microscilla	Bacteroidetes	Gram_Negative	Anaerobe	Motile	NA
Thiofilum	Proteobacteria	Gram_Negative	NA	NA	NA
Stenoxybacter	Proteobacteria	Gram_Negative	Facultative_Anaerobe	Nonmotile	NA
Sporomusa	Firmicutes	Gram_Negative	Anaerobe	Motile	Acetogen
Pseudodonghicola	Proteobacteria	Gram_Negative	NA	Nonmotile	Nitrate reducer
Mangrovibacter	Proteobacteria	Gram_Negative	NA	NA	NA
Ruania	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	Nitrate reducer
Candidatus Ruthia	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	Nitrogen fixation, Sulfur oxidizer
Blastopirellula	Planctomycetes	Gram_Negative	NA	NA	NA
Melghiribacillus	Firmicutes	NA	NA	NA	NA
Pilibacter	Firmicutes	Gram_Positive	Anaerobe	Nonmotile	NA
Acidibacillus	Firmicutes	NA	NA	NA	NA
Thermomicrobium	Chloroflexi	Gram_Negative	Anaerobe	Nonmotile	Denitrifying
Bogoriella	Actinobacteria	NA	NA	NA	NA
Drancourtella	Firmicutes	NA	NA	NA	NA
Pygmaiobacter	Firmicutes	NA	NA	NA	NA
Cardiobacterium	Proteobacteria	Gram_Negative	Anaerobe	NA	NA
Melaminivora	Proteobacteria	Gram_Negative	Anaerobe	NA	NA
Gibbsiella	Proteobacteria	NA	NA	NA	NA
Diplorickettsia	Proteobacteria	Gram_Negative	NA	NA	NA
Helcococcus	Firmicutes	Gram_Positive	Anaerobe	Nonmotile	NA
Caldimonas	Proteobacteria	Gram_Negative	Anaerobe	NA	NA
Methylarcula	Proteobacteria	Gram_Negative	NA	NA	NA
Thiomicrorhabdus	Proteobacteria	Gram_Negative	NA	NA	NA
Salibacterium	Firmicutes	NA	NA	NA	NA
Methylohalobius	Proteobacteria	NA	NA	NA	NA
Marinimicrobium	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Sulfurivirga	Proteobacteria	Gram_Negative	NA	NA	NA
Kiloniella	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Planktothricoides	Cyanobacteria	NA	NA	NA	NA
Desulfofarcimen	Firmicutes	Gram_Negative	Anaerobe	Motile	Hydrogen sulfide gas release, Sulfate reducer
Mizugakiibacter	Proteobacteria	NA	NA	NA	NA
Fenollaria	Firmicutes	Gram_Negative	Anaerobe	Nonmotile	NA
Tamlana	Bacteroidetes	NA	NA	NA	NA
Oxobacter	Firmicutes	Gram_Positive	NA	NA	NA
Hydrobacter	Bacteroidetes	NA	NA	NA	NA
Tomitella	Actinobacteria	Gram_Positive	Anaerobe	NA	NA
Otariodibacter	Proteobacteria	NA	NA	NA	NA
Labilibaculum	Bacteroidetes	NA	NA	NA	NA
Rubrimonas	Proteobacteria	Gram_Negative	NA	NA	NA
Dethiosulfovibrio	Synergistetes	Gram_Negative	Anaerobe	Motile	Thiosulfate reducer
Singulisphaera	Planctomycetes	Gram_Negative	Facultative_Anaerobe	Nonmotile	NA
Helcobacillus	Actinobacteria	NA	NA	NA	NA
Cellulosilyticum	Firmicutes	Unsure	Anaerobe	Motile:Nonmotile	NA
Acidocella	Proteobacteria	Gram_Negative	NA	NA	NA
Rudanella	Bacteroidetes	Gram_Negative	NA	NA	NA
Filomicrobium	Proteobacteria	NA	NA	NA	NA
Brachymonas	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	Nitrate reducer
Eilatimonas	Proteobacteria	NA	NA	NA	NA
Denitrobacterium	Actinobacteria	NA	NA	NA	NA
Planifilum	Firmicutes	NA	NA	NA	NA
Aquaspirillum	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Aquifex	Aquificae	Gram_Negative	Anaerobe	Nonmotile	NA
Camelimonas	Proteobacteria	NA	NA	NA	NA
Marinosulfonomonas	Proteobacteria	NA	NA	NA	NA
Propioniciclava	Actinobacteria	Gram_Positive	NA	NA	NA
Sediminihabitans	Actinobacteria	NA	NA	NA	NA
Ornithobacterium	Bacteroidetes	Gram_Negative	Anaerobe	NA	NA
Sinimarinibacterium	Proteobacteria	NA	NA	NA	NA
Archangium	Proteobacteria	Gram_Negative	NA	NA	NA
Agarilytica	Proteobacteria	NA	NA	NA	NA
Flavihumibacter	Bacteroidetes	Unsure	Anaerobe	Nonmotile	NA
Pajaroellobacter	Proteobacteria	NA	NA	NA	NA
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Deinococcus-Thermus	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Desulfobacca	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	Sulfate reducer
Glaciibacter	Actinobacteria	Gram_Positive	Anaerobe	Motile	NA
Roseimicrobium	Verrucomicrobia	NA	NA	NA	NA
Actinospica	Actinobacteria	Gram_Positive	Anaerobe	Nonmotile	NA
Niabella	Bacteroidetes	Gram_Negative	Unsure	Nonmotile	NA
Candidatus Neoehrlichia	Proteobacteria	NA	NA	NA	NA
Nitrospirillum	Proteobacteria	Gram_Negative	Anaerobe	NA	Nitrogen fixation
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	candidate division TM6	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Bernardetia	Bacteroidetes	Gram_Negative	Anaerobe	NA	NA
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Manganese oxidizer
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Iron oxidizer
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Respiratory arsenate reductase
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Succinic acid production
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Carbon dioxide fixation, Iron oxidizer, Nitrate reducer
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Acetate oxidizer, Syntrophic
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Sulfur oxidizer
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Xylan degrader
unclassified	Candidatus Lindowbacteria	Gram_Negative	Unsure	Motile:Nonmotile	Aminoacids fermentor, Dehalogenation, Hydrogen production
Massilibacterium	Firmicutes	NA	NA	NA	NA
Victivallis	Lentisphaerae	Gram_Negative	Anaerobe	Nonmotile	Cellobiose-degrading
Cruoricaptor	Bacteroidetes	NA	NA	NA	NA
Convivina	Firmicutes	NA	NA	NA	NA
Sphaerimonospora	Actinobacteria	Gram_Positive	NA	NA	NA
Rappaport	Proteobacteria	NA	NA	NA	NA
Muriicola	Bacteroidetes	NA	NA	NA	NA
Chrysosporum	Cyanobacteria	NA	NA	NA	NA
Bryobacter	Acidobacteria	NA	NA	NA	NA
Caldithrix	Caldithrixae	Gram_Negative	Anaerobe	Nonmotile	NA
Kytococcus	Actinobacteria	Gram_Positive	Aerobe	Nonmotile	NA
Faecalicoccus	Firmicutes	Gram_Positive	Anaerobe	NA	NA
Cohaesibacter	Proteobacteria	NA	NA	NA	NA
Chloroherpeton	Chlorobi	Gram_Negative	Anaerobe	Motile	NA
Pleomorphomonas	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	Nitrogen fixation
Filifactor	Firmicutes	Gram_Negative	Anaerobe	NA	NA
Pelagicola	Proteobacteria	Gram_Negative	Anaerobe	Nonmotile	NA
Lachnotalea	Firmicutes	NA	NA	NA	NA
Geofilum	Bacteroidetes	NA	NA	NA	NA
Thermithiobacillus	Proteobacteria	Gram_Negative	NA	NA	NA
Orbus	Proteobacteria	Gram_Negative	NA	NA	NA
Pseudorhodoplanes	Proteobacteria	NA	NA	NA	NA
Arsenicibacter	Bacteroidetes	NA	NA	NA	NA
Brevirhabdus	Proteobacteria	NA	NA	NA	NA
Lachnobacterium	Firmicutes	Gram_Positive	Anaerobe	Nonmotile	NA
Oceanospirillum	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Desulfonatronospira	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Annwoodia	Proteobacteria	Gram_Negative	NA	NA	NA
Ilumatobacter	Actinobacteria	Unsure	Anaerobe	Nonmotile	NA
Haematospirillum	Proteobacteria	NA	NA	NA	NA
Fretibacterium	Synergistetes	Gram_Negative	Anaerobe	Motile	NA
Terracoccus	Actinobacteria	Gram_Positive	NA	NA	NA
Chelativorans	Proteobacteria	Gram_Negative	Anaerobe	Motile	EDTA degrading, Nitrogen fixation
Humibacter	Actinobacteria	Gram_Positive	Anaerobe	Motile	Nitrate reducer
Enhygromyxa	Proteobacteria	NA	NA	NA	NA
Desulfothermus	Proteobacteria	NA	NA	NA	NA
Marivivens	Proteobacteria	NA	NA	NA	NA
Hydrogenobacter	Aquificae	Gram_Negative	Anaerobe	Nonmotile	Hydrogen oxidizer
Allobaculum	Firmicutes	Gram_Positive	Anaerobe	NA	NA
Magnetofaba	Proteobacteria	NA	NA	NA	NA
Haliangium	Proteobacteria	Gram_Negative	Aerobe	Motile	NA
Intestinibacter	Firmicutes	Gram_Positive	Anaerobe	Motile	NA
Aestuariispira	Proteobacteria	NA	NA	NA	NA
Maricaulis	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Orenia	Firmicutes	Gram_Negative	Anaerobe	Motile	Iron reducer
Krasilnikoviella	Actinobacteria	Gram_Positive	NA	NA	NA
Tamaricihabitans	Actinobacteria	NA	NA	NA	NA
Aestuariibacter	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Porticoccus	Proteobacteria	NA	NA	NA	NA
Jonquetella	Synergistetes	Gram_Negative	Anaerobe	Motile	NA
Sedimentibacter	Firmicutes	Gram_Positive	Anaerobe	Motile	NA
Halarsenatibacter	Firmicutes	NA	NA	NA	NA
Candidatus Berkiella	Proteobacteria	NA	NA	NA	NA
Arhodomonas	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Aureitalea	Bacteroidetes	NA	NA	NA	NA
Aquabacter	Proteobacteria	NA	NA	NA	NA
Maribius	Proteobacteria	NA	NA	NA	NA
Sulfuriferula	Proteobacteria	NA	NA	NA	NA
Adlercreutzia	Actinobacteria	Gram_Positive	NA	NA	NA
Oligoflexus	Proteobacteria	NA	NA	NA	NA
Altibacter	Bacteroidetes	NA	NA	NA	NA
Candidatus Azobacteroides	Bacteroidetes	Gram_Negative	NA	NA	NA
Tissierella	Firmicutes	Gram_Positive	NA	NA	NA
Desulfohalobium	Proteobacteria	Gram_Negative	Anaerobe	Motile	Sulfate reducer
Jatrophihabitans	Actinobacteria	NA	NA	NA	NA
Caviibacter	Fusobacteria	NA	NA	NA	NA
Caenarcanum	Cyanobacteria	NA	NA	NA	NA
Pacificibacter	Proteobacteria	NA	NA	NA	NA
Indibacter	Bacteroidetes	Gram_Negative	Anaerobe	Nonmotile	NA
Desulfosarcina	Proteobacteria	Gram_Negative	NA	NA	Sulfate reducer
Oceanisphaera	Proteobacteria	NA	NA	NA	NA
Caminicella	Firmicutes	Gram_Negative	Anaerobe	Motile	NA
Demetria	Actinobacteria	Gram_Positive	Facultative_Anaerobe	Nonmotile	NA
Alkaliflexus	Bacteroidetes	Gram_Negative	Anaerobe	NA	NA
Afifella	Proteobacteria	Gram_Negative	Anaerobe	Motile	NA
Celerinatantimonas	Proteobacteria	Gram_Negative	NA	NA	NA
Cryptosporangium	Actinobacteria	Gram_Positive	NA	NA	NA
Nitriliruptor	Actinobacteria	Gram_Negative	NA	NA	NA
Pleurocapsa	Cyanobacteria	Gram_Negative	Anaerobe	NA	Nitrogen fixation
Ferrithrix	Actinobacteria	Gram_Negative	Anaerobe	Nonmotile	Iron oxidizer, Iron reducer
Acetohalobium	Firmicutes	Gram_Positive	Anaerobe	Motile	Acetogenic
Tetzosporium	Firmicutes	NA	NA	NA	NA
Stella	Proteobacteria	NA	NA	NA	NA
Maliponia	Proteobacteria	NA	NA	NA	NA
Thermohydrogenium	Firmicutes	Gram_Negative	NA	NA	NA
Dehalobacter	Firmicutes	Gram_Negative	Anaerobe	Motile	NA
Raphidiopsis	Cyanobacteria	Gram_Negative	NA	NA	NA
Chishuiella	Bacteroidetes	NA	NA	NA	NA
unclassified	Thermotogae	Gram_Negative	Unsure	Motile:Nonmotile	Methanogen
unclassified	Thermotogae	Gram_Negative	Unsure	Motile:Nonmotile	Cellulose degrader
